user_id,subscription_date,plan,price_usd
U1007063,2024-01-15 18:50:26,yearly,79.99
U1007088,2024-02-05 23:58:20,monthly,9.99
U1007116,2024-01-21 11:53:10,monthly,9.99
U1007124,2024-02-14 20:26:41,yearly,79.99
U1007132,2024-01-24 00:21:21,monthly,9.99
U1007134,2024-01-19 06:43:13,monthly,9.99
U1007158,2024-01-23 09:17:45,monthly,9.99
U1007190,2024-01-24 13:10:40,yearly,79.99
U1007209,2024-01-24 22:44:24,monthly,9.99
U1007210,2024-01-16 19:14:08,yearly,79.99
U1007219,2024-02-01 22:20:31,monthly,9.99
U1007234,2024-01-16 22:25:06,monthly,9.99
U1007255,2024-01-17 10:19:48,monthly,9.99
U1007264,2024-02-09 07:40:17,monthly,9.99
U1007271,2024-01-15 07:33:20,yearly,79.99
U1007273,2024-01-18 19:16:22,yearly,79.99
U1007279,2024-01-16 23:15:37,monthly,9.99
U1007282,2024-01-19 07:34:43,monthly,9.99
U1007293,2024-02-17 10:44:53,monthly,9.99
U1007313,2024-02-22 18:27:27,yearly,79.99
U1007314,2024-02-14 09:02:11,monthly,9.99
U1007331,2024-01-24 03:33:12,monthly,9.99
U1007372,2024-01-19 08:39:55,monthly,9.99
U1007382,2024-02-10 11:13:23,monthly,9.99
U1007409,2024-02-11 21:57:45,yearly,79.99
U1007428,2024-01-18 10:43:22,monthly,9.99
U1007431,2024-02-11 07:28:54,monthly,9.99
U1007432,2024-01-19 19:24:49,monthly,9.99
U1007444,2024-01-25 12:39:11,monthly,9.99
U1007465,2024-01-29 19:06:03,yearly,79.99
U1007476,2024-01-16 10:50:52,monthly,9.99
U1007479,2024-01-19 09:38:22,monthly,9.99
U1007483,2024-01-25 19:33:52,monthly,9.99
U1007484,2024-01-20 07:50:50,monthly,9.99
U1007493,2024-01-27 06:25:47,yearly,79.99
U1007503,2024-01-20 12:23:20,monthly,9.99
U1007510,2024-01-20 00:01:28,monthly,9.99
U1007512,2024-01-16 02:15:39,monthly,9.99
U1007517,2024-01-27 05:40:31,monthly,9.99
U1007519,2024-01-18 07:33:50,monthly,9.99
U1007539,2024-01-26 04:26:52,monthly,9.99
U1007563,2024-01-29 14:06:14,monthly,9.99
U1007617,2024-02-07 06:40:26,monthly,9.99
U1007619,2024-01-19 19:10:56,yearly,79.99
U1007622,2024-01-20 09:09:20,monthly,9.99
U1007637,2024-01-22 21:51:50,monthly,9.99
U1007647,2024-01-22 18:01:04,monthly,9.99
U1007666,2024-01-16 16:35:48,monthly,9.99
U1007671,2024-01-23 03:29:27,monthly,9.99
U1007696,2024-01-26 01:23:16,monthly,9.99
U1007701,2024-01-29 17:15:25,yearly,79.99
U1007716,2024-01-29 10:31:46,monthly,9.99
U1007718,2024-02-15 14:34:38,yearly,79.99
U1007729,2024-01-17 00:05:08,monthly,9.99
U1007736,2024-01-22 18:45:16,monthly,9.99
U1007758,2024-01-16 10:13:02,yearly,79.99
U1007760,2024-01-16 23:22:53,monthly,9.99
U1007774,2024-01-22 21:07:07,monthly,9.99
U1007792,2024-01-17 11:14:27,monthly,9.99
U1007807,2024-02-06 02:37:42,yearly,79.99
U1007831,2024-01-16 14:27:44,monthly,9.99
U1007849,2024-01-17 18:19:28,monthly,9.99
U1007869,2024-02-16 13:46:13,monthly,9.99
U1007887,2024-01-28 04:50:26,monthly,9.99
U1007890,2024-01-30 18:43:20,yearly,79.99
U1007894,2024-01-21 00:23:41,monthly,9.99
U1007901,2024-02-01 20:19:24,monthly,9.99
U1007950,2024-01-27 08:43:47,yearly,79.99
U1007959,2024-01-29 10:45:30,monthly,9.99
U1007970,2024-01-26 04:09:57,monthly,9.99
U1007973,2024-01-23 22:40:56,monthly,9.99
U1007976,2024-02-03 14:28:55,yearly,79.99
U1007981,2024-01-21 15:54:34,monthly,9.99
U1007992,2024-01-20 10:15:23,yearly,79.99
U1008008,2024-01-17 06:48:26,monthly,9.99
U1008041,2024-01-17 10:28:36,yearly,79.99
U1008043,2024-02-22 09:45:04,monthly,9.99
U1008044,2024-01-21 23:09:39,monthly,9.99
U1008045,2024-01-22 04:13:59,yearly,79.99
U1008071,2024-02-12 21:54:18,monthly,9.99
U1008079,2024-01-21 00:08:18,monthly,9.99
U1008082,2024-01-18 21:24:37,yearly,79.99
U1008097,2024-01-29 18:58:47,yearly,79.99
U1008098,2024-01-31 01:55:09,monthly,9.99
U1008103,2024-02-09 12:55:30,monthly,9.99
U1008136,2024-01-18 17:38:29,monthly,9.99
U1008138,2024-01-20 03:50:38,monthly,9.99
U1008148,2024-03-11 13:54:33,monthly,9.99
U1008150,2024-01-17 15:29:37,monthly,9.99
U1008177,2024-01-24 20:10:30,monthly,9.99
U1008180,2024-01-17 13:25:11,monthly,9.99
U1008221,2024-02-05 04:32:20,yearly,79.99
U1008237,2024-01-17 12:36:34,monthly,9.99
U1008248,2024-01-31 00:16:53,yearly,79.99
U1008272,2024-01-31 10:40:24,yearly,79.99
U1008275,2024-02-14 22:36:05,yearly,79.99
U1008277,2024-02-06 08:29:12,monthly,9.99
U1008279,2024-01-17 04:26:31,monthly,9.99
U1008291,2024-02-29 18:48:50,monthly,9.99
U1008304,2024-02-04 06:29:23,monthly,9.99
U1008311,2024-02-14 23:22:00,monthly,9.99
U1008313,2024-01-17 12:16:22,monthly,9.99
U1008316,2024-01-23 11:36:50,monthly,9.99
U1008359,2024-01-20 06:38:38,monthly,9.99
U1008396,2024-02-27 05:34:37,yearly,79.99
U1008407,2024-01-18 11:13:53,monthly,9.99
U1008410,2024-02-06 09:04:39,monthly,9.99
U1008414,2024-01-23 23:58:17,monthly,9.99
U1008446,2024-02-05 06:31:30,monthly,9.99
U1008470,2024-01-23 10:35:36,monthly,9.99
U1008474,2024-01-24 22:10:51,monthly,9.99
U1008490,2024-01-18 05:54:37,monthly,9.99
U1008498,2024-01-18 14:19:03,monthly,9.99
U1008502,2024-02-24 20:21:33,yearly,79.99
U1008505,2024-02-04 21:50:04,monthly,9.99
U1008520,2024-01-27 18:59:01,monthly,9.99
U1008536,2024-03-16 21:22:08,monthly,9.99
U1008544,2024-03-15 02:32:48,monthly,9.99
U1008576,2024-02-09 17:34:20,monthly,9.99
U1008579,2024-01-18 05:04:17,yearly,79.99
U1008592,2024-01-21 21:30:48,monthly,9.99
U1008593,2024-01-20 16:33:01,yearly,79.99
U1008596,2024-01-18 23:39:38,monthly,9.99
U1008608,2024-01-20 01:56:10,monthly,9.99
U1008613,2024-02-06 19:14:54,yearly,79.99
U1008617,2024-01-18 22:49:53,monthly,9.99
U1008622,2024-01-20 21:30:30,monthly,9.99
U1008655,2024-01-30 05:12:25,monthly,9.99
U1008666,2024-01-18 13:23:54,monthly,9.99
U1008712,2024-02-28 06:41:54,monthly,9.99
U1008726,2024-01-18 20:53:11,monthly,9.99
U1008730,2024-01-18 01:33:40,monthly,9.99
U1008743,2024-01-20 02:54:36,yearly,79.99
U1008751,2024-01-27 08:24:15,monthly,9.99
U1008760,2024-01-21 08:43:35,monthly,9.99
U1008764,2024-01-25 01:47:41,monthly,9.99
U1008773,2024-01-24 22:09:06,monthly,9.99
U1008780,2024-01-21 01:37:00,monthly,9.99
U1008792,2024-03-30 10:51:43,monthly,9.99
U1008796,2024-01-23 20:34:11,yearly,79.99
U1008802,2024-01-30 11:24:13,yearly,79.99
U1008813,2024-01-24 06:47:14,monthly,9.99
U1008854,2024-02-07 14:15:53,yearly,79.99
U1008868,2024-02-15 14:18:09,monthly,9.99
U1008874,2024-01-19 07:26:38,monthly,9.99
U1008891,2024-01-19 22:12:19,monthly,9.99
U1008902,2024-02-04 19:34:24,yearly,79.99
U1008932,2024-02-11 21:39:37,monthly,9.99
U1008940,2024-01-19 19:00:10,yearly,79.99
U1008953,2024-02-24 06:51:08,monthly,9.99
U1008961,2024-01-24 15:49:26,monthly,9.99
U1008962,2024-01-21 09:18:43,monthly,9.99
U1008966,2024-01-26 04:23:36,monthly,9.99
U1008968,2024-01-30 22:38:46,yearly,79.99
U1008971,2024-01-28 00:42:27,monthly,9.99
U1008975,2024-01-19 00:38:58,yearly,79.99
U1008977,2024-01-26 06:11:17,monthly,9.99
U1008979,2024-01-21 07:54:14,monthly,9.99
U1008987,2024-01-28 00:02:40,monthly,9.99
U1009005,2024-01-19 13:43:10,monthly,9.99
U1009010,2024-02-11 11:19:38,monthly,9.99
U1009032,2024-01-19 21:05:34,monthly,9.99
U1009042,2024-01-26 12:22:08,yearly,79.99
U1009079,2024-03-07 06:12:48,monthly,9.99
U1009081,2024-02-15 18:52:00,monthly,9.99
U1009083,2024-01-30 07:15:52,yearly,79.99
U1009086,2024-02-07 03:38:34,monthly,9.99
U1009107,2024-01-26 19:03:01,monthly,9.99
U1009111,2024-01-24 10:08:23,yearly,79.99
U1009119,2024-02-13 04:24:12,monthly,9.99
U1009142,2024-01-21 05:38:02,monthly,9.99
U1009149,2024-01-27 18:45:34,monthly,9.99
U1009160,2024-01-28 22:54:14,monthly,9.99
U1009188,2024-01-20 20:19:05,monthly,9.99
U1009224,2024-01-27 02:59:08,monthly,9.99
U1009251,2024-01-23 00:00:15,monthly,9.99
U1009274,2024-02-02 10:33:26,monthly,9.99
U1009298,2024-01-19 08:47:22,monthly,9.99
U1009314,2024-01-25 21:21:50,yearly,79.99
U1009316,2024-01-23 09:46:11,monthly,9.99
U1009320,2024-01-22 21:40:08,monthly,9.99
U1009333,2024-02-06 02:05:25,monthly,9.99
U1009350,2024-01-21 10:04:25,monthly,9.99
U1009354,2024-02-18 23:41:28,monthly,9.99
U1009367,2024-03-03 10:41:43,yearly,79.99
U1009419,2024-01-24 09:01:32,monthly,9.99
U1009442,2024-02-08 15:18:49,monthly,9.99
U1009455,2024-01-22 21:34:54,yearly,79.99
U1009464,2024-02-21 06:31:00,monthly,9.99
U1009475,2024-02-06 03:00:37,yearly,79.99
U1009477,2024-01-27 01:18:01,monthly,9.99
U1009480,2024-01-25 10:25:32,monthly,9.99
U1009533,2024-02-16 05:15:06,yearly,79.99
U1009540,2024-02-15 03:49:33,yearly,79.99
U1009550,2024-02-13 03:37:04,yearly,79.99
U1009560,2024-01-26 16:06:29,monthly,9.99
U1009578,2024-02-03 17:04:51,yearly,79.99
U1009582,2024-01-24 06:32:12,monthly,9.99
U1009661,2024-02-08 03:12:55,monthly,9.99
U1009674,2024-01-31 01:15:58,monthly,9.99
U1009681,2024-01-20 07:13:20,monthly,9.99
U1009706,2024-01-21 14:05:48,monthly,9.99
U1009707,2024-02-15 19:29:44,monthly,9.99
U1009734,2024-02-09 01:02:13,monthly,9.99
U1009735,2024-01-22 07:21:57,monthly,9.99
U1009740,2024-02-22 12:52:38,yearly,79.99
U1009745,2024-01-25 21:02:18,monthly,9.99
U1009758,2024-02-16 09:18:13,monthly,9.99
U1009765,2024-02-02 00:05:28,monthly,9.99
U1009782,2024-01-22 21:22:54,monthly,9.99
U1009802,2024-01-20 16:06:18,monthly,9.99
U1009805,2024-02-03 17:27:26,monthly,9.99
U1009806,2024-02-09 15:40:21,monthly,9.99
U1009844,2024-01-22 04:07:50,monthly,9.99
U1009848,2024-01-26 18:07:15,yearly,79.99
U1009849,2024-01-20 13:41:13,yearly,79.99
U1009860,2024-01-21 15:02:26,monthly,9.99
U1009866,2024-02-11 08:07:17,monthly,9.99
U1009886,2024-01-31 03:19:17,yearly,79.99
U1009903,2024-01-20 10:36:49,yearly,79.99
U1009913,2024-01-20 01:58:24,yearly,79.99
U1009914,2024-01-31 06:38:08,monthly,9.99
U1009915,2024-01-20 10:02:46,monthly,9.99
U1009925,2024-01-20 07:53:49,monthly,9.99
U1009935,2024-01-23 13:25:28,monthly,9.99
U1009951,2024-03-03 04:50:12,monthly,9.99
U1009959,2024-02-06 03:09:11,monthly,9.99
U1009979,2024-01-24 03:23:04,monthly,9.99
U1010001,2024-01-20 10:27:27,yearly,79.99
U1010010,2024-01-23 04:42:42,monthly,9.99
U1010017,2024-02-17 07:43:36,monthly,9.99
U1010020,2024-01-24 16:01:55,monthly,9.99
U1010022,2024-01-25 04:35:58,yearly,79.99
U1010049,2024-01-27 03:36:50,monthly,9.99
U1010061,2024-01-31 09:18:18,monthly,9.99
U1010072,2024-01-26 11:46:34,monthly,9.99
U1010086,2024-01-28 14:27:51,yearly,79.99
U1010094,2024-01-25 07:21:26,yearly,79.99
U1010121,2024-02-06 12:39:23,monthly,9.99
U1010125,2024-02-17 03:12:18,monthly,9.99
U1010130,2024-03-02 15:25:37,monthly,9.99
U1010138,2024-01-28 22:44:23,monthly,9.99
U1010142,2024-01-24 18:16:36,monthly,9.99
U1010148,2024-03-02 02:34:09,yearly,79.99
U1010150,2024-02-07 07:44:25,monthly,9.99
U1010175,2024-03-17 13:02:43,yearly,79.99
U1010176,2024-02-23 02:52:24,yearly,79.99
U1010180,2024-02-04 14:54:03,monthly,9.99
U1010184,2024-01-27 22:07:55,yearly,79.99
U1010205,2024-02-07 11:35:33,monthly,9.99
U1010210,2024-02-13 01:10:10,monthly,9.99
U1010258,2024-01-25 13:03:32,yearly,79.99
U1010269,2024-01-30 01:58:13,monthly,9.99
U1010270,2024-01-27 13:29:13,yearly,79.99
U1010283,2024-02-16 23:19:07,monthly,9.99
U1010290,2024-01-29 02:36:35,monthly,9.99
U1010301,2024-01-23 17:20:46,monthly,9.99
U1010305,2024-01-24 07:15:48,yearly,79.99
U1010317,2024-01-22 03:45:32,monthly,9.99
U1010339,2024-02-25 09:29:37,monthly,9.99
U1010353,2024-01-31 03:03:40,monthly,9.99
U1010357,2024-02-09 19:18:18,monthly,9.99
U1010370,2024-01-22 23:45:35,yearly,79.99
U1010406,2024-02-11 21:49:58,monthly,9.99
U1010410,2024-01-21 20:31:24,yearly,79.99
U1010433,2024-01-28 13:30:20,monthly,9.99
U1010435,2024-02-07 04:44:35,monthly,9.99
U1010442,2024-02-03 04:37:49,monthly,9.99
U1010473,2024-02-24 17:44:45,monthly,9.99
U1010491,2024-03-10 17:33:58,yearly,79.99
U1010515,2024-01-29 04:18:35,yearly,79.99
U1010517,2024-01-28 23:13:58,monthly,9.99
U1010523,2024-02-07 17:30:26,yearly,79.99
U1010524,2024-02-02 17:39:26,monthly,9.99
U1010526,2024-01-22 05:32:47,monthly,9.99
U1010558,2024-01-24 14:41:23,monthly,9.99
U1010570,2024-01-23 05:18:07,yearly,79.99
U1010571,2024-01-30 05:42:45,monthly,9.99
U1010573,2024-02-17 09:09:21,monthly,9.99
U1010577,2024-01-23 10:15:44,monthly,9.99
U1010584,2024-01-25 01:28:36,monthly,9.99
U1010596,2024-02-19 22:10:55,monthly,9.99
U1010598,2024-02-08 08:06:20,yearly,79.99
U1010646,2024-02-03 13:26:18,monthly,9.99
U1010649,2024-01-30 02:07:27,monthly,9.99
U1010662,2024-02-11 22:46:41,monthly,9.99
U1010670,2024-01-23 09:34:43,monthly,9.99
U1010677,2024-01-22 04:22:42,monthly,9.99
U1010721,2024-02-16 14:37:53,yearly,79.99
U1010729,2024-01-28 12:23:56,monthly,9.99
U1010745,2024-01-27 17:42:27,monthly,9.99
U1010749,2024-02-10 07:53:42,monthly,9.99
U1010754,2024-01-24 06:12:35,monthly,9.99
U1010756,2024-01-29 08:01:24,monthly,9.99
U1010761,2024-01-22 19:24:19,yearly,79.99
U1010762,2024-02-06 23:13:32,monthly,9.99
U1010765,2024-01-29 22:24:19,monthly,9.99
U1010768,2024-01-25 23:47:22,monthly,9.99
U1010772,2024-02-22 06:22:10,monthly,9.99
U1010777,2024-02-16 03:08:46,monthly,9.99
U1010785,2024-01-24 09:10:45,monthly,9.99
U1010793,2024-01-24 22:37:40,monthly,9.99
U1010799,2024-01-26 12:09:47,monthly,9.99
U1010818,2024-02-08 22:00:55,yearly,79.99
U1010821,2024-01-28 15:32:51,monthly,9.99
U1010822,2024-02-02 11:52:08,yearly,79.99
U1010823,2024-02-08 20:31:11,monthly,9.99
U1010824,2024-01-22 17:13:34,monthly,9.99
U1010827,2024-02-13 01:29:12,monthly,9.99
U1010857,2024-02-05 01:34:57,yearly,79.99
U1010867,2024-01-27 03:36:37,yearly,79.99
U1010873,2024-01-23 14:54:52,monthly,9.99
U1010875,2024-02-01 02:25:10,monthly,9.99
U1010879,2024-01-30 09:58:47,monthly,9.99
U1010896,2024-01-25 09:34:00,monthly,9.99
U1010922,2024-01-22 19:11:21,yearly,79.99
U1010927,2024-02-09 11:43:54,yearly,79.99
U1010935,2024-01-30 17:16:20,monthly,9.99
U1010936,2024-02-06 06:24:19,monthly,9.99
U1010977,2024-01-23 22:05:25,monthly,9.99
U1010978,2024-02-11 17:17:20,monthly,9.99
U1010983,2024-01-29 18:17:04,yearly,79.99
U1010985,2024-02-04 05:17:23,monthly,9.99
U1010986,2024-02-04 20:29:24,yearly,79.99
U1010993,2024-02-08 07:21:34,monthly,9.99
U1010995,2024-02-15 14:35:41,yearly,79.99
U1011019,2024-02-01 23:55:50,monthly,9.99
U1011052,2024-01-31 18:03:48,yearly,79.99
U1011077,2024-01-28 05:38:52,yearly,79.99
U1011110,2024-02-19 12:10:26,monthly,9.99
U1011115,2024-02-07 23:13:25,monthly,9.99
U1011130,2024-01-22 18:38:00,monthly,9.99
U1011140,2024-02-02 08:00:57,yearly,79.99
U1011174,2024-02-18 23:22:31,monthly,9.99
U1011189,2024-01-26 14:11:22,monthly,9.99
U1011200,2024-01-23 02:30:14,monthly,9.99
U1011202,2024-01-29 04:58:55,monthly,9.99
U1011229,2024-02-10 17:58:25,monthly,9.99
U1011242,2024-02-05 19:51:40,yearly,79.99
U1011264,2024-01-23 06:02:55,yearly,79.99
U1011267,2024-02-18 02:28:34,yearly,79.99
U1011270,2024-02-25 23:11:16,monthly,9.99
U1011285,2024-01-29 03:20:13,monthly,9.99
U1011291,2024-01-30 00:48:24,monthly,9.99
U1011292,2024-02-27 09:31:29,yearly,79.99
U1011304,2024-01-24 18:45:18,monthly,9.99
U1011310,2024-02-16 20:13:04,monthly,9.99
U1011348,2024-01-25 06:18:21,monthly,9.99
U1011355,2024-02-05 11:32:25,monthly,9.99
U1011395,2024-01-23 05:01:30,monthly,9.99
U1011414,2024-01-28 00:35:27,monthly,9.99
U1011426,2024-01-23 08:07:04,yearly,79.99
U1011442,2024-01-27 01:54:01,monthly,9.99
U1011449,2024-01-25 00:35:26,monthly,9.99
U1011468,2024-02-14 17:58:49,monthly,9.99
U1011472,2024-02-08 20:53:41,monthly,9.99
U1011474,2024-02-15 18:21:45,monthly,9.99
U1011481,2024-02-21 03:01:53,yearly,79.99
U1011494,2024-03-02 13:19:02,yearly,79.99
U1011498,2024-02-14 04:57:03,monthly,9.99
U1011509,2024-02-02 09:56:55,yearly,79.99
U1011515,2024-01-31 08:03:12,monthly,9.99
U1011537,2024-01-27 19:58:30,monthly,9.99
U1011604,2024-02-07 17:47:35,monthly,9.99
U1011618,2024-02-11 14:31:09,yearly,79.99
U1011620,2024-01-29 01:51:57,monthly,9.99
U1011623,2024-01-26 15:28:32,monthly,9.99
U1011650,2024-01-23 00:08:08,monthly,9.99
U1011683,2024-01-27 01:38:44,monthly,9.99
U1011719,2024-02-01 23:56:20,monthly,9.99
U1011722,2024-01-23 14:25:15,yearly,79.99
U1011747,2024-02-05 15:04:48,yearly,79.99
U1011790,2024-01-26 01:26:38,monthly,9.99
U1011797,2024-02-01 08:39:03,yearly,79.99
U1011809,2024-02-11 16:45:13,monthly,9.99
U1011820,2024-01-25 07:15:11,monthly,9.99
U1011826,2024-02-09 10:35:59,monthly,9.99
U1011855,2024-02-08 11:09:41,monthly,9.99
U1011865,2024-01-24 08:59:50,monthly,9.99
U1011877,2024-02-22 20:25:29,monthly,9.99
U1011880,2024-02-08 21:50:44,monthly,9.99
U1011884,2024-01-26 11:05:24,monthly,9.99
U1011901,2024-01-26 14:31:11,monthly,9.99
U1011922,2024-01-24 07:38:06,monthly,9.99
U1011940,2024-01-29 16:27:53,yearly,79.99
U1011946,2024-01-27 04:02:13,monthly,9.99
U1011967,2024-01-30 08:40:28,monthly,9.99
U1012016,2024-01-27 22:02:10,yearly,79.99
U1012037,2024-02-03 00:27:37,monthly,9.99
U1012062,2024-02-12 17:27:38,monthly,9.99
U1012084,2024-01-25 22:36:34,yearly,79.99
U1012096,2024-02-17 15:46:55,yearly,79.99
U1012118,2024-01-30 00:56:09,monthly,9.99
U1012142,2024-01-31 04:25:08,monthly,9.99
U1012157,2024-02-15 07:18:56,yearly,79.99
U1012189,2024-02-05 03:43:42,monthly,9.99
U1012216,2024-03-04 07:37:21,yearly,79.99
U1012225,2024-01-31 21:31:17,monthly,9.99
U1012259,2024-01-31 09:02:30,monthly,9.99
U1012262,2024-01-30 03:59:55,yearly,79.99
U1012272,2024-01-26 21:22:51,monthly,9.99
U1012299,2024-02-04 02:20:32,monthly,9.99
U1012305,2024-01-30 09:04:13,monthly,9.99
U1012306,2024-01-27 20:14:37,monthly,9.99
U1012317,2024-01-24 06:08:06,yearly,79.99
U1012360,2024-01-29 19:28:21,monthly,9.99
U1012374,2024-02-06 21:28:46,monthly,9.99
U1012379,2024-01-25 20:37:07,yearly,79.99
U1012380,2024-01-25 05:15:01,monthly,9.99
U1012393,2024-01-25 20:02:57,monthly,9.99
U1012408,2024-01-25 20:41:26,monthly,9.99
U1012418,2024-01-25 15:39:00,monthly,9.99
U1012435,2024-01-31 22:32:28,monthly,9.99
U1012474,2024-01-26 09:45:33,monthly,9.99
U1012475,2024-02-08 01:54:28,monthly,9.99
U1012490,2024-04-09 13:44:38,monthly,9.99
U1012515,2024-01-25 05:48:19,monthly,9.99
U1012522,2024-02-08 04:48:55,yearly,79.99
U1012533,2024-02-04 14:33:22,monthly,9.99
U1012536,2024-02-04 00:24:22,monthly,9.99
U1012550,2024-02-06 06:11:10,yearly,79.99
U1012556,2024-02-13 18:52:36,monthly,9.99
U1012588,2024-01-31 09:06:50,yearly,79.99
U1012589,2024-02-16 16:04:41,monthly,9.99
U1012607,2024-03-02 07:50:19,monthly,9.99
U1012616,2024-01-25 12:00:42,yearly,79.99
U1012622,2024-01-29 00:19:50,monthly,9.99
U1012667,2024-02-14 20:23:45,monthly,9.99
U1012724,2024-01-25 20:46:38,monthly,9.99
U1012728,2024-02-08 05:29:36,yearly,79.99
U1012737,2024-01-27 19:51:58,yearly,79.99
U1012761,2024-04-14 06:55:21,monthly,9.99
U1012767,2024-01-31 01:52:42,monthly,9.99
U1012769,2024-01-30 03:24:13,monthly,9.99
U1012776,2024-02-07 18:26:08,monthly,9.99
U1012793,2024-01-28 00:17:18,monthly,9.99
U1012810,2024-02-21 21:05:49,monthly,9.99
U1012813,2024-02-11 09:48:05,monthly,9.99
U1012834,2024-01-25 21:54:32,monthly,9.99
U1012847,2024-02-12 14:11:56,monthly,9.99
U1012859,2024-02-17 13:58:42,monthly,9.99
U1012861,2024-02-11 19:57:06,monthly,9.99
U1012878,2024-01-28 01:13:07,yearly,79.99
U1012889,2024-01-31 20:02:11,yearly,79.99
U1012895,2024-02-20 15:02:13,yearly,79.99
U1012900,2024-01-27 18:11:13,yearly,79.99
U1012901,2024-01-25 08:49:09,monthly,9.99
U1012904,2024-02-22 06:15:57,yearly,79.99
U1012948,2024-01-26 22:21:43,yearly,79.99
U1012957,2024-01-26 21:08:01,monthly,9.99
U1012965,2024-02-15 00:55:20,monthly,9.99
U1012973,2024-02-12 00:09:52,monthly,9.99
U1013011,2024-01-30 02:44:43,yearly,79.99
U1013031,2024-01-28 04:40:48,monthly,9.99
U1013062,2024-02-02 07:22:06,monthly,9.99
U1013179,2024-01-30 00:27:40,monthly,9.99
U1013180,2024-01-29 19:02:12,monthly,9.99
U1013197,2024-01-30 05:06:56,yearly,79.99
U1013200,2024-01-26 01:03:35,monthly,9.99
U1013202,2024-02-12 13:22:33,yearly,79.99
U1013227,2024-04-01 19:02:07,monthly,9.99
U1013234,2024-02-08 08:13:01,monthly,9.99
U1013240,2024-02-27 06:30:16,yearly,79.99
U1013242,2024-02-03 19:03:16,monthly,9.99
U1013246,2024-02-10 19:38:55,yearly,79.99
U1013266,2024-03-02 16:44:57,monthly,9.99
U1013273,2024-01-29 06:07:01,yearly,79.99
U1013291,2024-01-26 13:39:25,yearly,79.99
U1013293,2024-01-28 08:08:08,monthly,9.99
U1013298,2024-01-26 01:34:35,monthly,9.99
U1013339,2024-01-29 12:21:06,monthly,9.99
U1013359,2024-01-29 14:46:47,monthly,9.99
U1013360,2024-02-08 14:54:46,monthly,9.99
U1013364,2024-02-03 22:05:06,monthly,9.99
U1013368,2024-02-08 15:38:37,monthly,9.99
U1013374,2024-01-30 16:35:07,monthly,9.99
U1013378,2024-02-02 22:28:26,monthly,9.99
U1013385,2024-01-29 03:21:07,monthly,9.99
U1013399,2024-02-18 20:28:39,monthly,9.99
U1013430,2024-01-26 03:39:17,monthly,9.99
U1013452,2024-02-06 22:38:52,monthly,9.99
U1013456,2024-01-26 17:28:54,monthly,9.99
U1013463,2024-01-29 22:12:36,monthly,9.99
U1013464,2024-01-26 06:08:15,yearly,79.99
U1013475,2024-01-27 16:50:08,monthly,9.99
U1013480,2024-02-01 15:49:58,monthly,9.99
U1013485,2024-03-01 23:48:51,yearly,79.99
U1013487,2024-01-27 02:58:19,yearly,79.99
U1013492,2024-02-16 07:17:22,monthly,9.99
U1013493,2024-01-31 21:23:31,monthly,9.99
U1013494,2024-02-05 11:54:33,monthly,9.99
U1013497,2024-01-30 22:44:59,monthly,9.99
U1013504,2024-02-04 05:48:56,monthly,9.99
U1013544,2024-01-27 12:56:17,monthly,9.99
U1013551,2024-02-05 07:57:48,yearly,79.99
U1013553,2024-01-30 14:04:58,monthly,9.99
U1013562,2024-02-02 03:05:48,monthly,9.99
U1013564,2024-01-27 10:08:50,monthly,9.99
U1013570,2024-02-28 01:56:25,monthly,9.99
U1013585,2024-01-31 04:20:55,monthly,9.99
U1013596,2024-02-03 20:30:27,monthly,9.99
U1013612,2024-02-03 00:08:59,monthly,9.99
U1013641,2024-02-14 09:13:55,monthly,9.99
U1013670,2024-02-16 02:24:30,monthly,9.99
U1013675,2024-02-02 21:04:50,monthly,9.99
U1013676,2024-02-21 07:21:20,monthly,9.99
U1013696,2024-02-16 05:35:01,monthly,9.99
U1013697,2024-02-14 13:28:05,monthly,9.99
U1013706,2024-01-27 21:11:50,yearly,79.99
U1013730,2024-02-11 00:06:39,monthly,9.99
U1013739,2024-02-04 05:00:04,yearly,79.99
U1013760,2024-02-03 19:38:39,monthly,9.99
U1013770,2024-02-03 17:53:53,yearly,79.99
U1013773,2024-02-07 16:12:00,yearly,79.99
U1013790,2024-01-27 12:07:32,monthly,9.99
U1013797,2024-02-09 13:01:40,monthly,9.99
U1013816,2024-02-01 08:11:02,monthly,9.99
U1013822,2024-02-10 23:35:02,monthly,9.99
U1013830,2024-02-12 09:01:50,monthly,9.99
U1013847,2024-02-06 16:09:59,monthly,9.99
U1013853,2024-01-27 16:09:50,monthly,9.99
U1013868,2024-02-01 19:14:54,monthly,9.99
U1013879,2024-02-09 13:39:33,monthly,9.99
U1013905,2024-01-28 09:53:59,monthly,9.99
U1013910,2024-02-19 05:26:33,yearly,79.99
U1013919,2024-01-27 05:34:44,yearly,79.99
U1013936,2024-01-28 01:45:17,monthly,9.99
U1013939,2024-02-23 08:35:19,yearly,79.99
U1013961,2024-01-28 22:49:54,monthly,9.99
U1013962,2024-02-05 15:04:29,yearly,79.99
U1013970,2024-02-06 10:13:05,yearly,79.99
U1013975,2024-01-27 00:12:00,monthly,9.99
U1013979,2024-02-04 16:03:08,yearly,79.99
U1013998,2024-02-01 21:44:40,monthly,9.99
